Duration_Days,Frequency,Cumulative_Probability
109.5,1,0.7617
109.5,1,0.7618
109.5,1,0.7619
109.5,1,0.7620
109.5,1,0.7621
109.5,1,0.7622
109.5,1,0.7623
109.5,1,0.7624
109.5,1,0.7625
109.5,1,0.7626
109.5,1,0.7627
109.5,1,0.7628
109.5,1,0.7629
109.5,1,0.7630
109.5,1,0.7631
109.5,1,0.7632
109.5,1,0.7633
109.5,1,0.7634
109.5,1,0.7635
109.5,1,0.7636
109.5,1,0.7637
109.5,1,0.7638
109.5,1,0.7639
109.5,1,0.7640
109.5,1,0.7641
109.5,1,0.7642
109.5,1,0.7643
109.5,1,0.7644
109.5,1,0.7645
109.5,1,0.7646
109.5,1,0.7647
109.6,1,0.7648
109.6,1,0.7649
109.6,1,0.7650
109.6,1,0.7651
109.6,1,0.7652
109.6,1,0.7653
109.6,1,0.7654
109.6,1,0.7655
109.6,1,0.7656
109.6,1,0.7657
109.6,1,0.7658
109.6,1,0.7659
109.6,1,0.7660
109.6,1,0.7661
109.6,1,0.7662
109.6,1,0.7663
109.6,1,0.7664
109.6,1,0.7665
109.6,1,0.7666
109.6,1,0.7667
109.6,1,0.7668
109.6,1,0.7669
109.6,1,0.7670
109.6,1,0.7671
109.6,1,0.7672
109.6,1,0.7673
109.6,1,0.7674
109.6,1,0.7675
109.6,1,0.7676
109.6,1,0.7677
109.6,1,0.7678
109.6,1,0.7679
109.6,1,0.7680
109.6,1,0.7681
109.6,1,0.7682
109.6,1,0.7683
109.6,1,0.7684
109.6,1,0.7685
109.6,1,0.7686
109.6,1,0.7687
109.6,1,0.7688
109.6,1,0.7689
109.6,1,0.7690
109.6,1,0.7691
109.6,1,0.7692
109.6,1,0.7693
109.6,1,0.7694
109.6,1,0.7695
109.6,1,0.7696
109.6,1,0.7697
109.6,1,0.7698
109.6,1,0.7699
109.6,1,0.7700
109.6,1,0.7701
109.6,1,0.7702
109.6,1,0.7703
109.6,1,0.7704
109.6,1,0.7705
109.6,1,0.7706
109.6,1,0.7707
109.6,1,0.7708
109.6,1,0.7709
109.6,1,0.7710
109.6,1,0.7711
109.6,1,0.7712
109.6,1,0.7713
109.6,1,0.7714
109.6,1,0.7715
109.6,1,0.7716
109.6,1,0.7717
109.6,1,0.7718
109.6,1,0.7719
109.6,1,0.7720
109.6,1,0.7721
109.6,1,0.7722
109.7,1,0.7723
109.7,1,0.7724
109.7,1,0.7725
109.7,1,0.7726
109.7,1,0.7727
109.7,1,0.7728
109.7,1,0.7729
109.7,1,0.7730
109.7,1,0.7731
109.7,1,0.7732
109.7,1,0.7733
109.7,1,0.7734
109.7,1,0.7735
109.7,1,0.7736
109.7,1,0.7737
109.7,1,0.7738
109.7,1,0.7739
109.7,1,0.7740
109.7,1,0.7741
109.7,1,0.7742
109.7,1,0.7743
109.7,1,0.7744
109.7,1,0.7745
109.7,1,0.7746
109.7,1,0.7747
109.7,1,0.7748
109.7,1,0.7749
109.7,1,0.7750
109.7,1,0.7751
109.7,1,0.7752
109.7,1,0.7753
109.7,1,0.7754
109.7,1,0.7755
109.7,1,0.7756
109.7,1,0.7757
109.7,1,0.7758
109.7,1,0.7759
109.7,1,0.7760
109.7,1,0.7761
109.7,1,0.7762
109.7,1,0.7763
109.7,1,0.7764
109.7,1,0.7765
109.7,1,0.7766
109.7,1,0.7767
109.7,1,0.7768
109.7,1,0.7769
109.7,1,0.7770
109.7,1,0.7771
109.7,1,0.7772
109.7,1,0.7773
109.7,1,0.7774
109.7,1,0.7775
109.7,1,0.7776
109.7,1,0.7777
109.7,1,0.7778
109.7,1,0.7779
109.7,1,0.7780
109.7,1,0.7781
109.7,1,0.7782
109.7,1,0.7783
109.7,1,0.7784
109.7,1,0.7785
109.7,1,0.7786
109.7,1,0.7787
109.7,1,0.7788
109.7,1,0.7789
109.7,1,0.7790
109.7,1,0.7791
109.7,1,0.7792
109.7,1,0.7793
109.7,1,0.7794
109.7,1,0.7795
109.7,1,0.7796
109.8,1,0.7797
109.8,1,0.7798
109.8,1,0.7799
109.8,1,0.7800
109.8,1,0.7801
109.8,1,0.7802
109.8,1,0.7803
109.8,1,0.7804
109.8,1,0.7805
109.8,1,0.7806
109.8,1,0.7807
109.8,1,0.7808
109.8,1,0.7809
109.8,1,0.7810
109.8,1,0.7811
109.8,1,0.7812
109.8,1,0.7813
109.8,1,0.7814
109.8,1,0.7815
109.8,1,0.7816
109.8,1,0.7817
109.8,1,0.7818
109.8,1,0.7819
109.8,1,0.7820
109.8,1,0.7821
109.8,1,0.7822
109.8,1,0.7823
109.8,1,0.7824
109.8,1,0.7825
109.8,1,0.7826
109.8,1,0.7827
109.8,1,0.7828
109.8,1,0.7829
109.8,1,0.7830
109.8,1,0.7831
109.8,1,0.7832
109.8,1,0.7833
109.8,1,0.7834
109.8,1,0.7835
109.8,1,0.7836
109.8,1,0.7837
109.8,1,0.7838
109.8,1,0.7839
109.8,1,0.7840
109.8,1,0.7841
109.8,1,0.7842
109.8,1,0.7843
109.8,1,0.7844
109.8,1,0.7845
109.8,1,0.7846
109.8,1,0.7847
109.8,1,0.7848
109.8,1,0.7849
109.8,1,0.7850
109.8,1,0.7851
109.8,1,0.7852
109.8,1,0.7853
109.8,1,0.7854
109.8,1,0.7855
109.8,1,0.7856
109.8,1,0.7857
109.8,1,0.7858
109.8,1,0.7859
109.8,1,0.7860
109.8,1,0.7861
109.8,1,0.7862
109.8,1,0.7863
109.8,1,0.7864
109.8,1,0.7865
109.8,1,0.7866
109.8,1,0.7867
109.8,1,0.7868
109.8,1,0.7869
109.8,1,0.7870
109.8,1,0.7871
109.8,1,0.7872
109.8,1,0.7873
109.8,1,0.7874
109.8,1,0.7875
109.8,1,0.7876
109.8,1,0.7877
109.8,1,0.7878
109.8,1,0.7879
109.8,1,0.7880
109.8,1,0.7881
109.8,1,0.7882
109.8,1,0.7883
109.8,1,0.7884
109.8,1,0.7885
109.8,1,0.7886
109.8,1,0.7887
109.8,1,0.7888
109.8,1,0.7889
109.8,1,0.7890
109.8,1,0.7891
109.9,1,0.7892
109.9,1,0.7893
109.9,1,0.7894
109.9,1,0.7895
109.9,1,0.7896
109.9,1,0.7897
109.9,1,0.7898
109.9,1,0.7899
109.9,1,0.7900
109.9,1,0.7901
109.9,1,0.7902
109.9,1,0.7903
109.9,1,0.7904
109.9,1,0.7905
109.9,1,0.7906
109.9,1,0.7907
109.9,1,0.7908
109.9,1,0.7909
109.9,1,0.7910
109.9,1,0.7911
109.9,1,0.7912
109.9,1,0.7913
109.9,1,0.7914
109.9,1,0.7915
109.9,1,0.7916
109.9,1,0.7917
109.9,1,0.7918
109.9,1,0.7919
109.9,1,0.7920
109.9,1,0.7921
109.9,1,0.7922
109.9,1,0.7923
109.9,1,0.7924
109.9,1,0.7925
109.9,1,0.7926
109.9,1,0.7927
109.9,1,0.7928
109.9,1,0.7929
109.9,1,0.7930
109.9,1,0.7931
109.9,1,0.7932
109.9,1,0.7933
109.9,1,0.7934
109.9,1,0.7935
109.9,1,0.7936
109.9,1,0.7937
109.9,1,0.7938
109.9,1,0.7939
109.9,1,0.7940
109.9,1,0.7941
109.9,1,0.7942
109.9,1,0.7943
109.9,1,0.7944
109.9,1,0.7945
109.9,1,0.7946
109.9,1,0.7947
109.9,1,0.7948
109.9,1,0.7949
109.9,1,0.7950
109.9,1,0.7951
109.9,1,0.7952
109.9,1,0.7953
109.9,1,0.7954
109.9,1,0.7955
109.9,1,0.7956
109.9,1,0.7957
109.9,1,0.7958
109.9,1,0.7959
109.9,1,0.7960
109.9,1,0.7961
109.9,1,0.7962
109.9,1,0.7963
109.9,1,0.7964
109.9,1,0.7965
109.9,1,0.7966
109.9,1,0.7967
109.9,1,0.7968
109.9,1,0.7969
109.9,1,0.7970
109.9,1,0.7971
109.9,1,0.7972
110.0,1,0.7973
110.0,1,0.7974
110.0,1,0.7975
110.0,1,0.7976
110.0,1,0.7977
110.0,1,0.7978
110.0,1,0.7979
110.0,1,0.7980
110.0,1,0.7981
110.0,1,0.7982
110.0,1,0.7983
110.0,1,0.7984
110.0,1,0.7985
110.0,1,0.7986
110.0,1,0.7987
110.0,1,0.7988
110.0,1,0.7989
110.0,1,0.7990
110.0,1,0.7991
110.0,1,0.7992
110.0,1,0.7993
110.0,1,0.7994
110.0,1,0.7995
110.0,1,0.7996
110.0,1,0.7997
110.0,1,0.7998
110.0,1,0.7999
110.0,1,0.8000
110.0,1,0.8001
110.0,1,0.8002
110.0,1,0.8003
110.0,1,0.8004
110.0,1,0.8005
110.0,1,0.8006
110.0,1,0.8007
110.0,1,0.8008
110.0,1,0.8009
110.0,1,0.8010
110.0,1,0.8011
110.0,1,0.8012
110.0,1,0.8013
110.0,1,0.8014
110.0,1,0.8015
110.0,1,0.8016
110.0,1,0.8017
110.0,1,0.8018
110.0,1,0.8019
110.0,1,0.8020
110.0,1,0.8021
110.0,1,0.8022
110.0,1,0.8023
110.0,1,0.8024
110.0,1,0.8025
110.0,1,0.8026
110.0,1,0.8027
110.0,1,0.8028
110.0,1,0.8029
110.0,1,0.8030
110.0,1,0.8031
110.0,1,0.8032
110.0,1,0.8033
110.0,1,0.8034
110.0,1,0.8035
110.0,1,0.8036
110.0,1,0.8037
110.0,1,0.8038
110.0,1,0.8039
110.0,1,0.8040
110.0,1,0.8041
110.0,1,0.8042
110.0,1,0.8043
110.0,1,0.8044
110.0,1,0.8045
110.0,1,0.8046
110.0,1,0.8047
110.0,1,0.8048
110.0,1,0.8049
110.0,1,0.8050
110.0,1,0.8051
110.0,1,0.8052
110.0,1,0.8053
110.0,1,0.8054
110.0,1,0.8055
110.0,1,0.8056
110.0,1,0.8057
110.0,1,0.8058
110.1,1,0.8059
110.1,1,0.8060
110.1,1,0.8061
110.1,1,0.8062
110.1,1,0.8063
110.1,1,0.8064
110.1,1,0.8065
110.1,1,0.8066
110.1,1,0.8067
110.1,1,0.8068
110.1,1,0.8069
110.1,1,0.8070
110.1,1,0.8071
110.1,1,0.8072
110.1,1,0.8073
110.1,1,0.8074
110.1,1,0.8075
110.1,1,0.8076
110.1,1,0.8077
110.1,1,0.8078
110.1,1,0.8079
110.1,1,0.8080
110.1,1,0.8081
110.1,1,0.8082
110.1,1,0.8083
110.1,1,0.8084
110.1,1,0.8085
110.1,1,0.8086
110.1,1,0.8087
110.1,1,0.8088
110.1,1,0.8089
110.1,1,0.8090
110.1,1,0.8091
110.1,1,0.8092
110.1,1,0.8093
110.1,1,0.8094
110.1,1,0.8095
110.1,1,0.8096
110.1,1,0.8097
110.1,1,0.8098
110.1,1,0.8099
110.1,1,0.8100
110.1,1,0.8101
110.1,1,0.8102
110.1,1,0.8103
110.1,1,0.8104
110.1,1,0.8105
110.1,1,0.8106
110.1,1,0.8107
110.1,1,0.8108
110.1,1,0.8109
110.1,1,0.8110
110.1,1,0.8111
110.1,1,0.8112
110.1,1,0.8113
110.1,1,0.8114
110.1,1,0.8115
110.1,1,0.8116
110.1,1,0.8117
110.1,1,0.8118
110.1,1,0.8119
110.1,1,0.8120
110.1,1,0.8121
110.1,1,0.8122
110.1,1,0.8123
110.1,1,0.8124
110.1,1,0.8125
110.1,1,0.8126
110.1,1,0.8127
110.1,1,0.8128
110.2,1,0.8129
110.2,1,0.8130
110.2,1,0.8131
110.2,1,0.8132
110.2,1,0.8133
110.2,1,0.8134
110.2,1,0.8135
110.2,1,0.8136
110.2,1,0.8137
110.2,1,0.8138
110.2,1,0.8139
110.2,1,0.8140
110.2,1,0.8141
110.2,1,0.8142
110.2,1,0.8143
110.2,1,0.8144
110.2,1,0.8145
110.2,1,0.8146
110.2,1,0.8147
110.2,1,0.8148
110.2,1,0.8149
110.2,1,0.8150
110.2,1,0.8151
110.2,1,0.8152
110.2,1,0.8153
110.2,1,0.8154
110.2,1,0.8155
110.2,1,0.8156
110.2,1,0.8157
110.2,1,0.8158
110.2,1,0.8159
110.2,1,0.8160
110.2,1,0.8161
110.2,1,0.8162
110.2,1,0.8163
110.2,1,0.8164
110.2,1,0.8165
110.2,1,0.8166
110.2,1,0.8167
110.2,1,0.8168
110.2,1,0.8169
110.2,1,0.8170
110.2,1,0.8171
110.2,1,0.8172
110.2,1,0.8173
110.2,1,0.8174
110.2,1,0.8175
110.2,1,0.8176
110.2,1,0.8177
110.2,1,0.8178
110.2,1,0.8179
110.2,1,0.8180
110.2,1,0.8181
110.3,1,0.8182
110.3,1,0.8183
110.3,1,0.8184
110.3,1,0.8185
110.3,1,0.8186
110.3,1,0.8187
110.3,1,0.8188
110.3,1,0.8189
110.3,1,0.8190
110.3,1,0.8191
110.3,1,0.8192
110.3,1,0.8193
110.3,1,0.8194
110.3,1,0.8195
110.3,1,0.8196
110.3,1,0.8197
110.3,1,0.8198
110.3,1,0.8199
110.3,1,0.8200
110.3,1,0.8201
110.3,1,0.8202
110.3,1,0.8203
110.3,1,0.8204
110.3,1,0.8205
110.3,1,0.8206
110.3,1,0.8207
110.3,1,0.8208
110.3,1,0.8209
110.3,1,0.8210
110.3,1,0.8211
110.3,1,0.8212
110.3,1,0.8213
110.3,1,0.8214
110.3,1,0.8215
110.3,1,0.8216
110.3,1,0.8217
110.3,1,0.8218
110.3,1,0.8219
110.3,1,0.8220
110.3,1,0.8221
110.3,1,0.8222
110.3,1,0.8223
110.3,1,0.8224
110.3,1,0.8225
110.3,1,0.8226
110.3,1,0.8227
110.3,1,0.8228
110.3,1,0.8229
110.3,1,0.8230
110.3,1,0.8231
110.3,1,0.8232
110.3,1,0.8233
110.3,1,0.8234
110.3,1,0.8235
110.3,1,0.8236
110.3,1,0.8237
110.3,1,0.8238
110.3,1,0.8239
110.3,1,0.8240
110.3,1,0.8241
110.3,1,0.8242
110.3,1,0.8243
110.3,1,0.8244
110.3,1,0.8245
110.3,1,0.8246
110.3,1,0.8247
110.3,1,0.8248
110.3,1,0.8249
110.3,1,0.8250
110.3,1,0.8251
110.3,1,0.8252
110.3,1,0.8253
110.3,1,0.8254
110.3,1,0.8255
110.3,1,0.8256
110.3,1,0.8257
110.3,1,0.8258
110.3,1,0.8259
110.3,1,0.8260
110.3,1,0.8261
110.3,1,0.8262
110.3,1,0.8263
110.4,1,0.8264
110.4,1,0.8265
110.4,1,0.8266
110.4,1,0.8267
110.4,1,0.8268
110.4,1,0.8269
110.4,1,0.8270
110.4,1,0.8271
110.4,1,0.8272
110.4,1,0.8273
110.4,1,0.8274
110.4,1,0.8275
110.4,1,0.8276
110.4,1,0.8277
110.4,1,0.8278
110.4,1,0.8279
110.4,1,0.8280
110.4,1,0.8281
110.4,1,0.8282
110.4,1,0.8283
110.4,1,0.8284
110.4,1,0.8285
110.4,1,0.8286
110.4,1,0.8287
110.4,1,0.8288
110.4,1,0.8289
110.4,1,0.8290
110.4,1,0.8291
110.4,1,0.8292
110.4,1,0.8293
110.4,1,0.8294
110.4,1,0.8295
110.4,1,0.8296
110.4,1,0.8297
110.4,1,0.8298
110.4,1,0.8299
110.4,1,0.8300
110.4,1,0.8301
110.4,1,0.8302
110.4,1,0.8303
110.4,1,0.8304
110.4,1,0.8305
110.4,1,0.8306
110.4,1,0.8307
110.4,1,0.8308
110.4,1,0.8309
110.4,1,0.8310
110.4,1,0.8311
110.4,1,0.8312
110.4,1,0.8313
110.4,1,0.8314
110.4,1,0.8315
110.4,1,0.8316
110.4,1,0.8317
110.4,1,0.8318
110.4,1,0.8319
110.4,1,0.8320
110.4,1,0.8321
110.4,1,0.8322
110.4,1,0.8323
110.4,1,0.8324
110.4,1,0.8325
110.4,1,0.8326
110.4,1,0.8327
110.4,1,0.8328
110.4,1,0.8329
110.4,1,0.8330
110.4,1,0.8331
110.4,1,0.8332
110.4,1,0.8333
110.4,1,0.8334
110.4,1,0.8335
110.4,1,0.8336
110.4,1,0.8337
110.4,1,0.8338
110.4,1,0.8339
110.4,1,0.8340
110.4,1,0.8341
110.5,1,0.8342
110.5,1,0.8343
110.5,1,0.8344
110.5,1,0.8345
110.5,1,0.8346
110.5,1,0.8347
110.5,1,0.8348
110.5,1,0.8349
110.5,1,0.8350
110.5,1,0.8351
110.5,1,0.8352
110.5,1,0.8353
110.5,1,0.8354
110.5,1,0.8355
110.5,1,0.8356
110.5,1,0.8357
110.5,1,0.8358
110.5,1,0.8359
110.5,1,0.8360
110.5,1,0.8361
110.5,1,0.8362
110.5,1,0.8363
110.5,1,0.8364
110.5,1,0.8365
110.5,1,0.8366
110.5,1,0.8367
110.5,1,0.8368
110.5,1,0.8369
110.5,1,0.8370
110.5,1,0.8371
110.5,1,0.8372
110.5,1,0.8373
110.5,1,0.8374
110.5,1,0.8375
110.5,1,0.8376
110.5,1,0.8377
110.5,1,0.8378
110.5,1,0.8379
110.5,1,0.8380
110.5,1,0.8381
110.5,1,0.8382
110.5,1,0.8383
110.5,1,0.8384
110.5,1,0.8385
110.5,1,0.8386
110.5,1,0.8387
110.5,1,0.8388
110.5,1,0.8389
110.5,1,0.8390
110.5,1,0.8391
110.5,1,0.8392
110.5,1,0.8393
110.5,1,0.8394
110.5,1,0.8395
110.5,1,0.8396
110.5,1,0.8397
110.5,1,0.8398
110.6,1,0.8399
110.6,1,0.8400
110.6,1,0.8401
110.6,1,0.8402
110.6,1,0.8403
110.6,1,0.8404
110.6,1,0.8405
110.6,1,0.8406
110.6,1,0.8407
110.6,1,0.8408
110.6,1,0.8409
110.6,1,0.8410
110.6,1,0.8411
110.6,1,0.8412
110.6,1,0.8413
110.6,1,0.8414
110.6,1,0.8415
110.6,1,0.8416
110.6,1,0.8417
110.6,1,0.8418
110.6,1,0.8419
110.6,1,0.8420
110.6,1,0.8421
110.6,1,0.8422
110.6,1,0.8423
110.6,1,0.8424
110.6,1,0.8425
110.6,1,0.8426
110.6,1,0.8427
110.6,1,0.8428
110.6,1,0.8429
110.6,1,0.8430
110.6,1,0.8431
110.6,1,0.8432
110.6,1,0.8433
110.6,1,0.8434
110.6,1,0.8435
110.6,1,0.8436
110.6,1,0.8437
110.6,1,0.8438
110.6,1,0.8439
110.6,1,0.8440
110.6,1,0.8441
110.6,1,0.8442
110.6,1,0.8443
110.6,1,0.8444
110.6,1,0.8445
110.7,1,0.8446
110.7,1,0.8447
110.7,1,0.8448
110.7,1,0.8449
110.7,1,0.8450
110.7,1,0.8451
110.7,1,0.8452
110.7,1,0.8453
110.7,1,0.8454
110.7,1,0.8455
110.7,1,0.8456
110.7,1,0.8457
110.7,1,0.8458
110.7,1,0.8459
110.7,1,0.8460
110.7,1,0.8461
110.7,1,0.8462
110.7,1,0.8463
110.7,1,0.8464
110.7,1,0.8465
110.7,1,0.8466
110.7,1,0.8467
110.7,1,0.8468
110.7,1,0.8469
110.7,1,0.8470
110.7,1,0.8471
110.7,1,0.8472
110.7,1,0.8473
110.7,1,0.8474
110.7,1,0.8475
110.7,1,0.8476
110.7,1,0.8477
110.7,1,0.8478
110.7,1,0.8479
110.7,1,0.8480
110.7,1,0.8481
110.7,1,0.8482
110.7,1,0.8483
110.7,1,0.8484
110.7,1,0.8485
110.7,1,0.8486
110.7,1,0.8487
110.7,1,0.8488
110.7,1,0.8489
110.7,1,0.8490
110.7,1,0.8491
110.7,1,0.8492
110.7,1,0.8493
110.7,1,0.8494
110.7,1,0.8495
110.7,1,0.8496
110.7,1,0.8497
110.7,1,0.8498
110.7,1,0.8499
110.7,1,0.8500
110.7,1,0.8501
110.8,1,0.8502
110.8,1,0.8503
110.8,1,0.8504
110.8,1,0.8505
110.8,1,0.8506
110.8,1,0.8507
110.8,1,0.8508
110.8,1,0.8509
110.8,1,0.8510
110.8,1,0.8511
110.8,1,0.8512
110.8,1,0.8513
110.8,1,0.8514
110.8,1,0.8515
110.8,1,0.8516
110.8,1,0.8517
110.8,1,0.8518
110.8,1,0.8519
110.8,1,0.8520
110.8,1,0.8521
110.8,1,0.8522
110.8,1,0.8523
110.8,1,0.8524
110.8,1,0.8525
110.8,1,0.8526
110.8,1,0.8527
110.8,1,0.8528
110.8,1,0.8529
110.8,1,0.8530
110.8,1,0.8531
110.8,1,0.8532
110.8,1,0.8533
110.8,1,0.8534
110.8,1,0.8535
110.8,1,0.8536
110.8,1,0.8537
110.8,1,0.8538
110.8,1,0.8539
110.8,1,0.8540
110.8,1,0.8541
110.8,1,0.8542
110.8,1,0.8543
110.8,1,0.8544
110.8,1,0.8545
110.8,1,0.8546
110.8,1,0.8547
110.8,1,0.8548
110.8,1,0.8549
110.8,1,0.8550
110.8,1,0.8551
110.8,1,0.8552
110.8,1,0.8553
110.8,1,0.8554
110.8,1,0.8555
110.8,1,0.8556
110.9,1,0.8557
110.9,1,0.8558
110.9,1,0.8559
110.9,1,0.8560
110.9,1,0.8561
110.9,1,0.8562
110.9,1,0.8563
110.9,1,0.8564
110.9,1,0.8565
110.9,1,0.8566
110.9,1,0.8567
110.9,1,0.8568
110.9,1,0.8569
110.9,1,0.8570
110.9,1,0.8571
110.9,1,0.8572
110.9,1,0.8573
110.9,1,0.8574
110.9,1,0.8575
110.9,1,0.8576
110.9,1,0.8577
110.9,1,0.8578
110.9,1,0.8579
110.9,1,0.8580
110.9,1,0.8581
110.9,1,0.8582
110.9,1,0.8583
110.9,1,0.8584
110.9,1,0.8585
110.9,1,0.8586
110.9,1,0.8587
110.9,1,0.8588
110.9,1,0.8589
110.9,1,0.8590
110.9,1,0.8591
110.9,1,0.8592
110.9,1,0.8593
110.9,1,0.8594
110.9,1,0.8595
110.9,1,0.8596
110.9,1,0.8597
110.9,1,0.8598
110.9,1,0.8599
110.9,1,0.8600
110.9,1,0.8601
110.9,1,0.8602
110.9,1,0.8603
110.9,1,0.8604
110.9,1,0.8605
110.9,1,0.8606
110.9,1,0.8607
110.9,1,0.8608
110.9,1,0.8609
110.9,1,0.8610
110.9,1,0.8611
110.9,1,0.8612
110.9,1,0.8613
110.9,1,0.8614
110.9,1,0.8615
110.9,1,0.8616
110.9,1,0.8617
110.9,1,0.8618
110.9,1,0.8619
110.9,1,0.8620
110.9,1,0.8621
110.9,1,0.8622
110.9,1,0.8623
110.9,1,0.8624
110.9,1,0.8625
111.0,1,0.8626
111.0,1,0.8627
111.0,1,0.8628
111.0,1,0.8629
111.0,1,0.8630
111.0,1,0.8631
111.0,1,0.8632
111.0,1,0.8633
111.0,1,0.8634
111.0,1,0.8635
111.0,1,0.8636
111.0,1,0.8637
111.0,1,0.8638
111.0,1,0.8639
111.0,1,0.8640
111.0,1,0.8641
111.0,1,0.8642
111.0,1,0.8643
111.0,1,0.8644
111.0,1,0.8645
111.0,1,0.8646
111.0,1,0.8647
111.0,1,0.8648
111.0,1,0.8649
111.0,1,0.8650
111.0,1,0.8651
111.0,1,0.8652
111.0,1,0.8653
111.0,1,0.8654
111.0,1,0.8655
111.0,1,0.8656
111.0,1,0.8657
111.0,1,0.8658
111.0,1,0.8659
111.0,1,0.8660
111.0,1,0.8661
111.0,1,0.8662
111.0,1,0.8663
111.0,1,0.8664
111.0,1,0.8665
111.0,1,0.8666
111.0,1,0.8667
111.0,1,0.8668
111.0,1,0.8669
111.0,1,0.8670
111.0,1,0.8671
111.0,1,0.8672
111.0,1,0.8673
111.0,1,0.8674
111.0,1,0.8675
111.1,1,0.8676
111.1,1,0.8677
111.1,1,0.8678
111.1,1,0.8679
111.1,1,0.8680
111.1,1,0.8681
111.1,1,0.8682
111.1,1,0.8683
111.1,1,0.8684
111.1,1,0.8685
111.1,1,0.8686
111.1,1,0.8687
111.1,1,0.8688
111.1,1,0.8689
111.1,1,0.8690
111.1,1,0.8691
111.1,1,0.8692
111.1,1,0.8693
111.1,1,0.8694
111.1,1,0.8695
111.1,1,0.8696
111.1,1,0.8697
111.1,1,0.8698
111.1,1,0.8699
111.1,1,0.8700
111.1,1,0.8701
111.1,1,0.8702
111.1,1,0.8703
111.1,1,0.8704
111.1,1,0.8705
111.1,1,0.8706
111.1,1,0.8707
111.1,1,0.8708
111.1,1,0.8709
111.1,1,0.8710
111.1,1,0.8711
111.1,1,0.8712
111.1,1,0.8713
111.1,1,0.8714
111.1,1,0.8715
111.1,1,0.8716
111.1,1,0.8717
111.1,1,0.8718
111.1,1,0.8719
111.1,1,0.8720
111.1,1,0.8721
111.1,1,0.8722
111.1,1,0.8723
111.1,1,0.8724
111.1,1,0.8725
111.1,1,0.8726
111.1,1,0.8727
111.1,1,0.8728
111.1,1,0.8729
111.1,1,0.8730
111.1,1,0.8731
111.1,1,0.8732
111.1,1,0.8733
111.2,1,0.8734
111.2,1,0.8735
111.2,1,0.8736
111.2,1,0.8737
111.2,1,0.8738
111.2,1,0.8739
111.2,1,0.8740
111.2,1,0.8741
111.2,1,0.8742
111.2,1,0.8743
111.2,1,0.8744
111.2,1,0.8745
111.2,1,0.8746
111.2,1,0.8747
111.2,1,0.8748
111.2,1,0.8749
111.2,1,0.8750
111.2,1,0.8751
111.2,1,0.8752
111.2,1,0.8753
111.2,1,0.8754
111.2,1,0.8755
111.2,1,0.8756
111.2,1,0.8757
111.2,1,0.8758
111.2,1,0.8759
111.2,1,0.8760
111.2,1,0.8761
111.2,1,0.8762
111.2,1,0.8763
111.2,1,0.8764
111.2,1,0.8765
111.2,1,0.8766
111.2,1,0.8767
111.2,1,0.8768
111.2,1,0.8769
111.2,1,0.8770
111.2,1,0.8771
111.2,1,0.8772
111.2,1,0.8773
111.2,1,0.8774
111.2,1,0.8775
111.2,1,0.8776
111.2,1,0.8777
111.2,1,0.8778
111.2,1,0.8779
111.2,1,0.8780
111.2,1,0.8781
111.2,1,0.8782
111.2,1,0.8783
111.2,1,0.8784
111.2,1,0.8785
111.2,1,0.8786
111.2,1,0.8787
111.2,1,0.8788
111.2,1,0.8789
111.3,1,0.8790
111.3,1,0.8791
111.3,1,0.8792
111.3,1,0.8793
111.3,1,0.8794
111.3,1,0.8795
111.3,1,0.8796
111.3,1,0.8797
111.3,1,0.8798
111.3,1,0.8799
111.3,1,0.8800
111.3,1,0.8801
111.3,1,0.8802
111.3,1,0.8803
111.3,1,0.8804
111.3,1,0.8805
111.3,1,0.8806
111.3,1,0.8807
111.3,1,0.8808
111.3,1,0.8809
111.3,1,0.8810
111.3,1,0.8811
111.3,1,0.8812
111.3,1,0.8813
111.3,1,0.8814
111.3,1,0.8815
111.3,1,0.8816
111.3,1,0.8817
111.3,1,0.8818
111.3,1,0.8819
111.3,1,0.8820
111.3,1,0.8821
111.3,1,0.8822
111.3,1,0.8823
111.3,1,0.8824
111.3,1,0.8825
111.3,1,0.8826
111.3,1,0.8827
111.3,1,0.8828
111.3,1,0.8829
111.3,1,0.8830
111.3,1,0.8831
111.3,1,0.8832
111.3,1,0.8833
111.3,1,0.8834
111.3,1,0.8835
111.3,1,0.8836
111.3,1,0.8837
111.3,1,0.8838
111.4,1,0.8839
111.4,1,0.8840
111.4,1,0.8841
111.4,1,0.8842
111.4,1,0.8843
111.4,1,0.8844
111.4,1,0.8845
111.4,1,0.8846
111.4,1,0.8847
111.4,1,0.8848
111.4,1,0.8849
111.4,1,0.8850
111.4,1,0.8851
111.4,1,0.8852
111.4,1,0.8853
111.4,1,0.8854
111.4,1,0.8855
111.4,1,0.8856
111.4,1,0.8857
111.4,1,0.8858
111.4,1,0.8859
111.4,1,0.8860
111.4,1,0.8861
111.4,1,0.8862
111.4,1,0.8863
111.4,1,0.8864
111.4,1,0.8865
111.4,1,0.8866
111.4,1,0.8867
111.4,1,0.8868
111.4,1,0.8869
111.4,1,0.8870
111.4,1,0.8871
111.4,1,0.8872
111.4,1,0.8873
111.4,1,0.8874
111.4,1,0.8875
111.4,1,0.8876
111.4,1,0.8877
111.4,1,0.8878
111.4,1,0.8879
111.4,1,0.8880
111.4,1,0.8881
111.4,1,0.8882
111.5,1,0.8883
111.5,1,0.8884
111.5,1,0.8885
111.5,1,0.8886
